event.id,heading,height.above.ellipsoid,migration.stage,optional,sensor,timestamps,trackId,individual.local.identifier,visible,individual.id,deployment.id,tag.id,study.id,sensor.type.id,tag.local.identifier,individual.taxon.canonical.name,migration.stage.standard,study.name,birth.hatch.latitude,birth.hatch.longitude,comments,death.comments,earliest.date.born,exact.date.of.birth,group.id,latest.date.born,marker.id,mates,mortality.date,mortality.latitude,mortality.longitude,mortality.type,nick.name,offspring,parents,ring.id,sex,siblings,taxon.canonical.name,timestamp.start,timestamp.end,number.of.events,number.of.deployments,sensor.type.ids,taxon.detail,animalName,geometry,location.long,location.lat
1149956797,1.38,47.0,stopover,True,GPS,2013-09-17 02:45:26,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (48.064233 67.12655),48.064233,67.12655
1149956798,1.96,39.0,stopover,True,GPS,2013-09-17 05:18:02,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (48.078017 67.123317),48.078017,67.123317
1149956799,1.23,42.0,stopover,True,GPS,2013-09-17 07:35:23,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (48.085833 67.122033),48.085833,67.122033
1149956800,1.25,27.0,stopover,True,GPS,2013-09-17 17:18:07,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (48.073283 67.120867),48.073283,67.120867
1149956801,1.04,49.0,stopover,True,GPS,2013-09-17 19:50:07,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (48.074517 67.1213),48.074517,67.1213
1149956802,0.91,38.0,stopover,True,GPS,2013-09-17 22:07:40,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (48.07465 67.121267),48.07465,67.121267
1149956803,1.58,35.0,stopover,True,GPS,2013-09-18 02:57:15,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (48.099767 67.133483),48.099767,67.133483
1149956804,4.24,34.0,stopover,True,GPS,2013-09-18 07:48:28,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (48.101467 67.138833),48.101467,67.138833
1149956805,1.63,54.0,stopover,True,GPS,2013-09-18 15:12:35,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.948517 67.14475),47.948517,67.14475
1149956806,0.91,45.0,stopover,True,GPS,2013-09-18 22:35:27,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.980467 67.136133),47.980467,67.136133
1149956807,1.6,26.0,stopover,True,GPS,2013-09-19 03:25:08,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (48.028133 67.145333),48.028133,67.145333
1149956808,1.62,33.0,stopover,True,GPS,2013-09-19 10:33:06,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.934483 67.154067),47.934483,67.154067
1149956809,1.8,22.0,stopover,True,GPS,2013-09-19 15:24:09,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.914183 67.164783),47.914183,67.164783
1149956810,1.3,16.0,stopover,True,GPS,2013-09-19 17:55:58,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.923867 67.167967),47.923867,67.167967
1149956811,1.23,22.0,stopover,True,GPS,2013-09-19 20:13:33,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.921783 67.1683),47.921783,67.1683
1149956812,0.0,0.0,stopover,True,GPS,2013-09-19 22:45:10,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.922117 67.168033),47.922117,67.168033
1149956813,1.36,28.0,stopover,True,GPS,2013-09-20 05:52:09,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.918667 67.166733),47.918667,67.166733
1149956814,3.52,30.0,stopover,True,GPS,2013-09-20 08:26:08,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.9295 67.171183),47.9295,67.171183
1149956815,1.01,27.0,stopover,True,GPS,2013-09-20 10:43:28,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.922833 67.173067),47.922833,67.173067
1149956816,1.61,73.0,stopover,True,GPS,2013-09-20 13:16:18,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.9291 67.168783),47.9291,67.168783
1149956817,1.21,26.0,stopover,True,GPS,2013-09-20 15:48:41,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.91075 67.173283),47.91075,67.173283
1149956818,1.29,23.0,stopover,True,GPS,2013-09-20 18:06:17,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.90395 67.1721),47.90395,67.1721
1149956819,2.15,75.0,stopover,True,GPS,2013-09-20 20:38:59,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.90405 67.172217),47.90405,67.172217
1149956820,2.36,,stopover,True,GPS,2013-09-20 22:56:28,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.90395 67.1721),47.90395,67.1721
1149956821,1.77,22.0,stopover,True,GPS,2013-09-21 01:28:55,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.9041 67.172083),47.9041,67.172083
1149956822,1.03,158.0,stopover,True,GPS,2013-09-21 03:46:24,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.925633 67.180067),47.925633,67.180067
1149956823,1.82,35.0,stopover,True,GPS,2013-09-21 06:18:52,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.928617 67.176017),47.928617,67.176017
1149956824,1.47,39.0,stopover,True,GPS,2013-09-21 08:37:02,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.910567 67.1801),47.910567,67.1801
1149956825,1.44,35.0,stopover,True,GPS,2013-09-21 11:08:49,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (48.004133 67.155217),48.004133,67.155217
1149956826,1.65,27.0,stopover,True,GPS,2013-09-21 13:26:27,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (48.018267 67.155367),48.018267,67.155367
1149956827,1.14,,stopover,True,GPS,2013-09-21 15:58:35,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.991117 67.151117),47.991117,67.151117
1149956828,1.17,38.0,stopover,True,GPS,2013-09-21 18:16:29,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.991267 67.150917),47.991267,67.150917
1149956829,1.05,56.0,stopover,True,GPS,2013-09-21 20:48:31,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.99095 67.150767),47.99095,67.150767
1149956830,0.95,37.0,stopover,True,GPS,2013-09-21 23:06:32,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.9872 67.145867),47.9872,67.145867
1149956831,1.57,23.0,stopover,True,GPS,2013-09-22 01:37:55,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.987383 67.1467),47.987383,67.1467
1149956832,0.88,29.0,stopover,True,GPS,2013-09-22 10:31:10,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.9267 67.125367),47.9267,67.125367
1149956833,3.11,0.0,stopover,True,GPS,2013-09-23 08:35:17,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (47.932 67.122533),47.932,67.122533
1149956834,1.11,20.0,stopover,True,GPS,2013-09-24 06:53:02,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (46.073367 66.650317),46.073367,66.650317
1149956835,1.17,20.0,stopover,True,GPS,2013-09-24 09:39:55,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (46.075717 66.649483),46.075717,66.649483
1149956836,1.29,47.0,stopover,True,GPS,2013-09-24 12:13:02,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (46.077033 66.650133),46.077033,66.650133
1149956837,0.94,17.0,stopover,True,GPS,2013-09-24 16:31:17,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (46.07775 66.64735),46.07775,66.64735
1149956838,1.33,21.0,stopover,True,GPS,2013-09-24 19:33:17,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (46.07785 66.64755),46.07785,66.64755
1149956839,1.15,46.0,stopover,True,GPS,2013-09-24 21:50:31,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (46.077783 66.64765),46.077783,66.64765
1149956840,1.4,13.0,stopover,True,GPS,2013-09-26 11:43:49,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (46.104333 66.647683),46.104333,66.647683
1149956841,1.17,24.0,stopover,True,GPS,2013-09-27 11:02:43,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (46.084817 66.636133),46.084817,66.636133
1149956842,1.54,424.0,flight,True,GPS,2013-09-28 10:05:57,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (34.900833 63.02455),34.900833,63.02455
1149956843,1.13,520.0,flight,True,GPS,2013-09-29 07:08:08,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (15.06605 53.406783),15.06605,53.406783
1149956844,1.57,698.0,flight,True,GPS,2013-09-29 09:25:43,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (11.9364 52.787583),11.9364,52.787583
1149956845,1.48,1078.0,flight,True,GPS,2013-09-29 11:57:46,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (7.85525 52.870017),7.85525,52.870017
1149956846,1.74,145.0,flight,True,GPS,2013-09-29 14:15:36,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (6.06705 51.934167),6.06705,51.934167
1149956847,2.28,,flight,True,GPS,2013-09-29 16:48:04,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (4.638767 52.7978),4.638767,52.7978
1149956848,1.0,,flight,True,GPS,2013-09-29 19:06:02,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (4.739267 53.004983),4.739267,53.004983
1149956849,2.2,,flight,True,GPS,2013-09-29 21:38:25,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (4.7405 53.004917),4.7405,53.004917
1149956850,1.43,,flight,True,GPS,2013-09-29 23:56:06,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (4.740633 53.0048),4.740633,53.0048
1149956851,1.02,0.0,flight,True,GPS,2013-09-30 02:28:15,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (4.740617 53.0049),4.740617,53.0049
1149956852,2.29,47.0,flight,True,GPS,2013-09-30 04:46:08,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (4.742017 53.000917),4.742017,53.000917
1149956853,2.31,,winter,True,GPS,2013-09-30 07:18:07,X767,X767,True,133992714,137254371,133992715,133992043,653,767,Anser albifrons,fall-migration,Migration timing in white-fronted geese (data from Kölzsch et al. 2016),,,,,,,,,,,,,,,,,,,m,,Anser albifrons,2013-09-05 18:33:37.000,2013-09-30 07:18:07.000,112,1,gps,,767_137254371,POINT (4.965467 52.92255),4.965467,52.92255
